# German vowel length corrections — word<TAB>ord+L|S,… (nucleus ordinal + long/short). From kaikki.
arizona	0S,1S,3S
arkadien	2S
arkansas	2S
arlbergerin	2S,3S
arlbergerinnen	2S
armatur	1S
arme	0L
armenien	2S
armförmige	2S
armförmigem	2S
armförmiger	2S
armförmiges	2S
armgelenk	1S
armutsgesellschaft	1L,2S
armutsgrenze	1L
armutszeugnis	1L
arneburg	1S
arno	1S
arnoldsweilerin	3S,4S
arnoldsweilerinnen	3S
arnsberger	0L
arnsbergerin	0L,2S,3S
arnsbergers	0L
arnstädterin	2S,3S
aroma	0S,2S
aromatisch	0S,1S
aromen	0S
aronstabgewächs	2L,3S
aronstabgewächse	2L,3S
aronstabgewächses	2L,3S
arrivieren	1S
arrogant	1S
arroganz	1S
arschgeweih	1S
arschkarte	0L
arschkriecherei	2S
arschlings	0L
arschlöcher	0L
arschrakete	1S
arsen	1L
arsengehalt	1L,2S
arsenhaltig	1L
arsenikesser	2S
art	0L
artefakt	1S
arten	0L
artepithet	0L,1S,2L
