# Romanian stress lexicon: word<TAB>stressed-nucleus-position-from-end (1=final, 2=penult, 3=antepenult…).
# Mined from kaikki Romanian (Wiktionary, CC-BY-SA) — ONLY the words the rule (stressFromEnd) MISPREDICTS: the
# lexical tail (antepenults, learned words, foreign names, consonant/vowel-final exceptions). The rule handles the
# rest, so the referee-eval stress number is reported RULE-ONLY (non-circular); this lexicon closes the shipped
# phonemizeWord for real-world quality. Regenerate: see docs/investigations/ro_native_bringup_investigation.md.
abac	1
abaca	2
abacele	3
abacelor	3
abaclia	2
abaclii	1
abacul	2
abacule	3
abacului	3
abadanul	2
abadanule	3
abadanului	3
abagereasca	2
abageresc	1
abagerescul	2
abagerescului	3
abagereștile	3
abagereștilor	3
abagerilor	3
abageriu	1
abagerul	2
abagerule	3
abagerului	3
abagiu	1
abagiuba	2
abagiubele	3
abagiubelor	3
abajurul	2
abajurule	3
abajurului	3
abajururi	2
abajururile	4
abajururilor	4
abakanul	2
abakanule	3
abakanului	3
abalele	3
abalelor	3
abandonabil	2
abandonabila	3
abandonabile	3
abandonabilei	3
abandonabilele	4
abandonabilelor	4
abandonabili	2
abandonabilii	3
abandonabililor	4
abandonabilul	3
abandonabilului	4
abandonabilă	3
abandonai	1
abandonarea	2
abandonarăm	2
abandonarăți	2
abandonasem	2
abandonaseră	3
abandonaserăm	3
abandonaserăți	3
abandonaseși	2
abandonata	2
abandonatele	3
abandonatelor	3
abandonatul	2
abandonatului	3
abandonau	1
abandonaților	3
abandonul	2
abandonule	3
abandonului	3
abandonuri	2
abandonurile	4
abandonurilor	4
abandonă	1
abandonările	3
abandonărilor	3
abanosul	2
abanosule	3
abanosului	3
abanoșilor	3
abatajele	3
abatajelor	3
abatajul	2
abatajule	3
abatajului	3
abatele	3
abatelui	3
abatem	2
abatere	3
abaterea	3
abateri	2
abaterii	3
abaterile	4
abaterilor	4
abatesa	2
abatesele	3
abateselor	3
abateți	2
abatiza	2
abatizele	3
abatizelor	3
abatoarele	3
abatoarelor	3
abatorul	2
abatorule	3
abatorului	3
abaua	2
abazii	1
abaților	3
abcesele	3
abceselor	3
abcesul	2
abcesule	3
abcesului	3
abdic	1
abdicai	1
abdicarea	2
abdicarăm	2
abdicarăți	2
abdicasem	2
abdicaseră	3
abdicaserăm	3
abdicaserăți	3
abdicaseși	2
abdicau	1
abdicație	3
abdicările	3
abdicărilor	3
abdomenele	3
abdomenelor	3
abdomenul	2
abdomenule	3
abdomenului	3
abdominocenteza	2
abdominocentezele	3
abdominocentezelor	3
abdominohisterectomii	1
abductoarea	2
abductoarele	3
abductoarelor	3
abductorilor	3
abductorul	2
abductorului	3
abducție	3
abecedarele	3
abecedarelor	3
abecedarul	2
abecedarule	3
abecedarului	3
abel	2
aberai	1
aberanta	2
aberantele	3
aberantelor	3
aberantul	2
aberantului	3
aberanța	2
aberanțele	3
aberanțelor	3
aberanților	3
aberarăm	2
aberarăți	2
aberasem	2
aberaseră	3
aberaserăm	3
aberaserăți	3
aberaseși	2
aberativa	2
aberativele	3
aberativelor	3
aberativilor	3
aberativul	2
aberativului	3
aberau	1
aberație	3
aberoscoapele	3
aberoscoapelor	3
aberoscopul	2
aberoscopule	3
aberoscopului	3
aberă	1
abhorai	1
abhorarăm	2
abhorarăți	2
abhorasem	2
abhoraseră	3
abhoraserăm	3
abhoraserăți	3
abhoraseși	2
abhorau	1
abhoră	1
abila	2
abilele	3
abilelor	3
abililor	3
abilitai	1
abilitarea	2
abilitarăm	2
abilitarăți	2
abilitasem	2
abilitaseră	3
abilitaserăm	3
abilitaserăți	3
abilitaseși	2
abilitatea	2
abilitau	1
abilită	1
abilitările	3
abilitărilor	3
abilitățile	3
abilităților	3
abilul	2
abilului	3
abisala	2
abisalele	3
abisalelor	3
abisalilor	3
abisalul	2
abisalului	3
abisele	3
abiselor	3
abisul	2
abisule	3
abisului	3
abitație	3
abjecta	2
abjectele	3
abjectelor	3
abjectul	2
abjectului	3
abjecție	3
abjecților	3
abjudecai	1
abjudecarea	2
abjudecarăm	2
abjudecarăți	2
abjudecasem	2
abjudecaseră	3
abjudecaserăm	3
abjudecaserăți	3
abjudecaseși	2
abjudecau	1
abjudece	3
abjudeci	2
abjudecă	3
abjudecările	3
abjudecărilor	3
abjurai	1
abjurarea	2
abjurarăm	2
abjurarăți	2
abjurasem	2
abjuraseră	3
abjuraserăm	3
abjuraserăți	3
abjuraseși	2
abjurata	2
abjuratele	3
abjuratelor	3
abjuratul	2
abjuratului	3
abjurau	1
abjuraților	3
abjurările	3
abjurărilor	3
abjurătoarea	2
abjurătoarele	3
abjurătoarelor	3
abjurătorilor	3
abjurătorul	2
abjurătorului	3
ablactai	1
ablactarea	2
ablactarăm	2
ablactarăți	2
ablactasem	2
ablactaseră	3
ablactaserăm	3
ablactaserăți	3
ablactaseși	2
ablactau	1
ablactație	3
ablactă	1
ablativele	3
ablativelor	3
ablativul	2
ablativule	3
ablativului	3
ablaut	2
ablautul	3
ablautule	4
ablautului	4
ablauturi	3
ablauturile	5
ablauturilor	5
ablație	3
ablefarii	1
ablegatul	2
ablegatule	3
ablegatului	3
ablegaților	3
ablepsii	1
abnegai	1
abnegarea	2
abnegarăm	2
abnegarăți	2
abnegasem	2
abnegaseră	3
abnegaserăm	3
abnegaserăți	3
abnegaseși	2
abnegau	1
abnegație	3
abnegă	1
abnegările	3
abnegărilor	3
abnorma	2
abnormele	3
abnormelor	3
abnormilor	3
abnormitatea	2
abnormitățile	3
abnormităților	3
abnormul	2
abnormului	3
aboleai	1
aboleau	1
abolesc	1
abolii	1
abolirea	2
abolirile	3
abolirilor	3
abolirăm	2
abolirăți	2
abolisem	2
aboliseră	3
aboliserăm	3
aboliserăți	3
aboliseși	2
abominabil	2
absolutizai	1
abundai	1
abur	2
abăteai	1
abăteau	1
abătu	1
abătui	1
abăturăm	2
abăturăți	2
abătusem	2
abătuseră	3
abătuserăm	3
abătuserăți	3
abătuseși	2
abătuta	2
abătutele	3
abătutelor	3
abătutul	2
abătutului	3
abătuților	3
academică	3
acaju	1
acarniță	3
accedere	3
accelerai	1
accelerarăm	2
accelerarăți	2
accelerasem	2
acceleraseră	3
acceleraserăm	3
acceleraserăți	3
acceleraseși	2
accelerau	1
accelerație	3
acceleră	1
acceptai	1
accesibil	2
aceasta	2
aceeași	2
acei	1
aceiași	2
acela	2
același	2
aceleași	2
aceleiași	3
acelor	2
acelorași	3
aceluiași	3
acera	3
aceră	3
acesta	2
acestea	2
acesteia	3
acestor	2
acestora	3
acestuia	3
aceștia	2
achiu	1
achiziție	3
acolada	2
acopăr	2
activai	1
activație	3
acu	1
acuma	2
acumulai	1
acuzație	3
adaliu	1
adaptabil	2
adesea	2
adeseori	3
adevăruri	2
adicție	3
adineauri	2
administrai	1
administrație	3
admirai	1
admirație	3
admisibil	2
adoptai	1
adorabil	2
adorai	1
adorație	3
aducere	3
adunai	1
adânc	1
aer	2
aerai	1
afacere	3
afină	3
afișabil	2
afli	2
africa	3
afundai	1
ager	2
agitai	1
aglomerație	3
agricol	2
agronoma	2
agăș	2
aia	2
aievea	2
aisberg	2
aiurea	2
alac	1
alarmai	1
alba	2
albie	3
albăstriu	1
albăstrui	1
alcoolica	3
alcoolice	3
alcoolici	2
alcoolică	3
alea	2
alegere	3
alegeri	2
alei	1
alexandra	2
alexandria	3
alfabetele	3
alfabetelor	3
alfabetul	2
alfabetului	3
alio	1
almintire	3
alo	1
alterai	1
altminteri	2
altădată	4
aluniu	1
alături	2
amabil	2
amabile	3
amabili	2
amarilis	2
amarilisul	3
amarilisului	4
amariliși	2
amarilișii	3
amarilișilor	4
ambiție	3
amenință	3
america	3
amic	1
amiciție	3
amintesc	1
amontele	3
amontelui	3
ampulă	3
amsterdam	3
amu	1
amărui	1
analizai	1
analizarăm	2
